C:\Users\yujin\cnn-project\.venv\Scripts\python.exe C:\Users\yujin\cnn-project\mobile-net-tensorflow\tensorflow_train_model.py
TensorFlow version: 2.11.0
Available GPU Devices: []
Starting training...
WARNING:tensorflow:`input_shape` is undefined or non-square, or `rows` is not in [96, 128, 160, 192, 224]. Weights for input shape (224, 224) will be loaded as the default.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(1280, 128) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128, 101) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(101,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:From C:\Users\yujin\cnn-project\.venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:83: Analyzer.lamba_check (from tensorflow.python.autograph.pyct.static_analysis.liveness) is deprecated and will be removed after 2023-09-23.
Instructions for updating:
Lambda fuctions will be no more assumed to be used in the statement where they are used, or at least in the same block. https://github.com/tensorflow/tensorflow/issues/56089
Epoch 1, Step 1190, Loss: 15.1107, Elapsed time: 3062.69s, Remaining time: 3026.69s
Epoch 1, Step 1200, Loss: 16.1181, Elapsed time: 3088.51s, Remaining time: 3001.07s
Epoch 1, Step 1210, Loss: 14.6949, Elapsed time: 3113.11s, Remaining time: 2974.29s
Epoch 1, Step 1220, Loss: 16.1181, Elapsed time: 3137.99s, Remaining time: 2947.81s
Epoch 1, Step 1230, Loss: 16.1181, Elapsed time: 3165.27s, Remaining time: 2923.57s
Epoch 1, Step 1240, Loss: 15.6144, Elapsed time: 3193.07s, Remaining time: 2899.75s
Epoch 1, Step 1250, Loss: 15.7520, Elapsed time: 3221.02s, Remaining time: 2876.00s
Epoch 1, Step 1260, Loss: 14.6071, Elapsed time: 3249.66s, Remaining time: 2852.80s
Epoch 1, Step 1270, Loss: 15.6144, Elapsed time: 3278.25s, Remaining time: 2829.46s
Epoch 1, Step 1280, Loss: 15.1107, Elapsed time: 3306.88s, Remaining time: 2806.07s
Epoch 1, Step 1290, Loss: 15.6144, Elapsed time: 3333.89s, Remaining time: 2781.25s
Epoch 1, Step 1300, Loss: 16.1181, Elapsed time: 3360.14s, Remaining time: 2755.78s
Epoch 1, Step 1310, Loss: 16.1181, Elapsed time: 3386.96s, Remaining time: 2730.75s
Epoch 1, Step 1320, Loss: 15.6144, Elapsed time: 3414.30s, Remaining time: 2706.11s
Epoch 1, Step 1330, Loss: 15.6144, Elapsed time: 3442.07s, Remaining time: 2681.76s
Epoch 1, Step 1340, Loss: 15.6144, Elapsed time: 3470.94s, Remaining time: 2658.21s
Epoch 1, Step 1350, Loss: 16.1181, Elapsed time: 3498.12s, Remaining time: 2633.30s
Epoch 1, Step 1360, Loss: 15.6544, Elapsed time: 3523.71s, Remaining time: 2607.18s
Epoch 1, Step 1370, Loss: 16.1181, Elapsed time: 3549.17s, Remaining time: 2580.98s
Epoch 1, Step 1380, Loss: 16.1181, Elapsed time: 3575.28s, Remaining time: 2555.25s
Epoch 1, Step 1390, Loss: 16.1181, Elapsed time: 3601.62s, Remaining time: 2529.68s
Epoch 1, Step 1400, Loss: 15.1108, Elapsed time: 3629.38s, Remaining time: 2505.08s
Epoch 1, Step 1410, Loss: 16.1181, Elapsed time: 3656.87s, Remaining time: 2480.24s
Epoch 1, Step 1420, Loss: 16.1181, Elapsed time: 3683.96s, Remaining time: 2455.11s
Epoch 1, Step 1430, Loss: 16.1181, Elapsed time: 3710.79s, Remaining time: 2429.78s
Epoch 1, Step 1440, Loss: 16.1181, Elapsed time: 3737.82s, Remaining time: 2404.55s
Epoch 1, Step 1450, Loss: 15.8955, Elapsed time: 3765.27s, Remaining time: 2379.56s
Epoch 1, Step 1460, Loss: 15.6144, Elapsed time: 3792.74s, Remaining time: 2354.56s
Epoch 1, Step 1470, Loss: 16.1181, Elapsed time: 3819.63s, Remaining time: 2329.17s
Epoch 1, Step 1480, Loss: 15.9050, Elapsed time: 3846.91s, Remaining time: 2303.99s
Epoch 1, Step 1490, Loss: 14.9638, Elapsed time: 3873.80s, Remaining time: 2278.55s
Epoch 1, Step 1500, Loss: 15.6144, Elapsed time: 3900.11s, Remaining time: 2252.76s
Epoch 1, Step 1510, Loss: 16.1181, Elapsed time: 3927.45s, Remaining time: 2227.55s
Epoch 1, Step 1520, Loss: 15.6144, Elapsed time: 3955.06s, Remaining time: 2202.46s
Epoch 1, Step 1530, Loss: 15.1542, Elapsed time: 3982.20s, Remaining time: 2177.07s
Epoch 1, Step 1540, Loss: 16.1181, Elapsed time: 4008.28s, Remaining time: 2151.10s
Epoch 1, Step 1550, Loss: 16.1181, Elapsed time: 4034.35s, Remaining time: 2125.12s
Epoch 1, Step 1560, Loss: 16.1181, Elapsed time: 4060.29s, Remaining time: 2099.07s
Epoch 1, Step 1570, Loss: 16.1181, Elapsed time: 4086.37s, Remaining time: 2073.10s
Epoch 1, Step 1580, Loss: 16.1181, Elapsed time: 4112.27s, Remaining time: 2047.03s
Epoch 1, Step 1590, Loss: 15.6144, Elapsed time: 4139.27s, Remaining time: 2021.51s
Epoch 1, Step 1600, Loss: 15.6144, Elapsed time: 4165.62s, Remaining time: 1995.65s
Epoch 1, Step 1610, Loss: 16.1181, Elapsed time: 4191.64s, Remaining time: 1969.63s
Epoch 1, Step 1620, Loss: 15.6144, Elapsed time: 4218.12s, Remaining time: 1943.82s
Epoch 1, Step 1630, Loss: 16.1181, Elapsed time: 4244.08s, Remaining time: 1917.77s
Epoch 1, Step 1640, Loss: 16.1181, Elapsed time: 4269.71s, Remaining time: 1891.58s
Epoch 1, Step 1650, Loss: 15.6144, Elapsed time: 4293.81s, Remaining time: 1864.72s
Epoch 1, Step 1660, Loss: 16.1181, Elapsed time: 4316.89s, Remaining time: 1837.47s
Epoch 1, Step 1670, Loss: 16.1181, Elapsed time: 4341.48s, Remaining time: 1810.90s
Epoch 1, Step 1680, Loss: 16.1181, Elapsed time: 4366.76s, Remaining time: 1784.63s
Epoch 1, Step 1690, Loss: 15.6144, Elapsed time: 4391.99s, Remaining time: 1758.36s
Epoch 1, Step 1700, Loss: 15.6144, Elapsed time: 4415.92s, Remaining time: 1731.58s
Epoch 1, Step 1710, Loss: 15.7640, Elapsed time: 4440.49s, Remaining time: 1705.09s
Epoch 1, Step 1720, Loss: 15.1109, Elapsed time: 4465.64s, Remaining time: 1678.83s
Epoch 1, Step 1730, Loss: 16.1181, Elapsed time: 4490.96s, Remaining time: 1652.65s
Epoch 1, Step 1740, Loss: 16.1181, Elapsed time: 4516.11s, Remaining time: 1626.42s
Epoch 1, Step 1750, Loss: 15.6144, Elapsed time: 4539.64s, Remaining time: 1599.63s
Epoch 1, Step 1760, Loss: 14.5451, Elapsed time: 4562.78s, Remaining time: 1572.75s
Epoch 1, Step 1770, Loss: 11.3278, Elapsed time: 4586.16s, Remaining time: 1545.99s
Epoch 1, Step 1780, Loss: 12.2752, Elapsed time: 4609.79s, Remaining time: 1519.34s
Epoch 1, Step 1790, Loss: 14.6070, Elapsed time: 4633.71s, Remaining time: 1492.83s
Epoch 1, Step 1800, Loss: 13.6727, Elapsed time: 4657.93s, Remaining time: 1466.43s
Epoch 1, Step 1810, Loss: 14.3460, Elapsed time: 4682.43s, Remaining time: 1440.15s
Epoch 1, Step 1820, Loss: 14.2050, Elapsed time: 4707.08s, Remaining time: 1413.93s
Epoch 1, Step 1830, Loss: 15.6144, Elapsed time: 4731.49s, Remaining time: 1387.66s
Epoch 1, Step 1840, Loss: 15.6144, Elapsed time: 4755.22s, Remaining time: 1361.22s
Epoch 1, Step 1850, Loss: 15.6144, Elapsed time: 4778.51s, Remaining time: 1334.68s
Epoch 1, Step 1860, Loss: 16.1181, Elapsed time: 4801.99s, Remaining time: 1308.23s
Epoch 1, Step 1870, Loss: 16.1181, Elapsed time: 4826.08s, Remaining time: 1281.97s
Epoch 1, Step 1880, Loss: 16.1181, Elapsed time: 4850.35s, Remaining time: 1255.78s
Epoch 1, Step 1890, Loss: 16.1181, Elapsed time: 4874.89s, Remaining time: 1229.68s
Epoch 1, Step 1900, Loss: 16.1181, Elapsed time: 4899.81s, Remaining time: 1203.69s
Epoch 1, Step 1910, Loss: 16.1181, Elapsed time: 4924.94s, Remaining time: 1177.76s
Epoch 1, Step 1920, Loss: 16.1181, Elapsed time: 4949.38s, Remaining time: 1151.68s
Epoch 1, Step 1930, Loss: 16.1181, Elapsed time: 4973.36s, Remaining time: 1125.51s
Epoch 1, Step 1940, Loss: 16.1181, Elapsed time: 4998.03s, Remaining time: 1099.51s
Epoch 1, Step 1950, Loss: 16.1181, Elapsed time: 5022.71s, Remaining time: 1073.54s
Epoch 1, Step 1960, Loss: 16.1181, Elapsed time: 5047.28s, Remaining time: 1047.55s
Epoch 1, Step 1970, Loss: 16.1181, Elapsed time: 5071.44s, Remaining time: 1021.49s
