Epoch,Step,Loss,Accuracy,Validation Accuracy
9,1200,2.1042,0.3750,17:15:56
9,1210,1.6656,0.5000,15:46:21
9,1220,1.9682,0.4375,16:37:27
9,1230,2.0642,0.3438,16:17:35
9,1240,2.0103,0.3125,14:38:05
9,1250,2.3892,0.1875,16:05:47
9,1260,2.1322,0.2188,15:19:54
9,1270,2.3878,0.2812,14:44:23
9,1280,1.8208,0.3750,16:46:46
9,1290,2.0634,0.2812,15:08:17
9,1300,2.2053,0.1875,16:04:01
9,1310,2.0701,0.3438,15:31:19
9,1320,1.9190,0.3438,16:49:58
9,1330,2.1295,0.2812,13:53:49
9,1340,2.2269,0.2812,14:00:32
9,1350,1.9320,0.2188,13:41:49
9,1360,2.2955,0.2812,13:14:31
9,1370,2.3104,0.1562,13:46:23
9,1380,2.0044,0.4375,14:01:28
9,1390,2.1433,0.3438,12:16:33
9,1400,1.9026,0.3125,13:47:03
9,1410,2.2417,0.3750,14:31:03
9,1420,2.1026,0.1875,14:36:04
9,1430,2.1334,0.3125,15:13:47
9,1440,2.0056,0.2500,13:55:06
9,1450,1.8820,0.3125,14:15:48
9,1460,2.0780,0.4375,15:50:24
9,1470,2.0052,0.2188,14:30:27
9,1480,2.0495,0.3438,16:02:11
9,1490,2.0901,0.3125,17:23:46
9,1500,2.3170,0.2500,13:43:44
9,1510,2.1087,0.3125,14:58:48
9,1520,2.0991,0.3438,14:08:51
9,1530,2.2272,0.2500,14:44:37
9,1540,1.3779,0.5938,13:07:07
9,1550,1.4748,0.6250,13:35:41
9,1560,1.8429,0.3125,15:16:32
9,1570,1.9817,0.3438,12:35:48
9,1580,2.2103,0.1875,21:08:11
9,1590,2.0767,0.4062,12:17:51
9,1600,1.8725,0.4062,14:44:46
9,1610,1.7534,0.5625,14:22:09
9,1620,2.2103,0.3125,12:12:32
9,1630,1.6351,0.5312,14:37:09
9,1640,2.3067,0.2188,11:47:42
9,1650,1.9920,0.4688,15:55:21
9,1660,2.2218,0.2812,14:18:02
9,1670,1.8780,0.3750,14:48:53
9,1680,2.0587,0.2812,13:04:09
9,1690,2.1694,0.3750,13:42:53
9,1700,1.9080,0.3750,14:19:44
9,1710,1.7884,0.5000,12:45:58
9,1720,1.6755,0.3750,13:32:30
9,1730,1.8637,0.4062,13:59:36
9,1740,1.8111,0.5000,12:11:07
9,1750,1.5040,0.6562,18:06:48
9,1760,2.2110,0.3438,13:19:02
9,1770,2.2574,0.3750,14:45:46
9,1780,1.8177,0.3438,14:44:12
9,1790,1.8478,0.3438,13:29:00
9,1800,1.6500,0.3438,14:27:27
9,1810,1.7134,0.4375,13:51:11
9,1820,1.7802,0.2188,13:30:27
9,1830,2.3677,0.2500,13:42:33
9,1840,1.9050,0.4062,12:55:32
9,1850,1.8457,0.3438,13:08:36
9,1860,2.1823,0.3125,12:40:45
9,1870,1.8004,0.1875,12:15:28
9,1880,2.1689,0.3125,15:11:53
9,1890,1.9774,0.2188,13:13:14
9,1900,2.1384,0.4375,13:14:27
9,1910,1.9861,0.2812,17:32:42
9,1920,1.6949,0.4688,13:14:40
9,1930,2.1598,0.3125,13:57:17
9,1940,2.0539,0.3750,14:47:49
9,1950,2.0631,0.4062,13:26:47
9,1960,1.8102,0.4062,13:53:20
9,1970,2.0492,0.4375,13:08:36
9,1980,1.8218,0.3125,13:38:09
9,1990,1.8687,0.3750,13:21:32
9,2000,1.9357,0.4062,13:32:09
9,2010,2.2139,0.3750,14:01:39
9,2020,1.5660,0.4062,13:29:05
9,2030,2.1613,0.2500,14:17:33
9,2040,2.1592,0.3125,13:29:46
9,2050,2.1178,0.4688,14:02:34
9,2060,1.9978,0.5000,13:20:53
9,2070,1.5227,0.4688,13:10:05
9,2080,1.4519,0.6562,13:12:56
9,2090,2.2034,0.2500,13:07:15
9,2100,2.1489,0.2500,13:25:21
9,2110,1.6059,0.4062,11:47:31
9,2120,1.7328,0.3125,12:13:11
9,2130,1.8936,0.4062,12:15:37
9,2140,2.0991,0.2812,13:09:12
9,2150,1.8574,0.2812,13:17:25
9,2160,2.2636,0.3125,13:54:12
9,2170,2.2730,0.2500,13:15:41
9,2180,1.9281,0.4688,13:19:23
9,2190,2.2871,0.2812,13:44:34
9,2200,1.6673,0.4688,12:48:42
9,2210,1.9692,0.3438,13:34:18
9,2220,2.4612,0.1562,12:45:49
9,2230,2.1629,0.4688,11:08:44
9,2240,1.8274,0.5000,11:04:32
9,2250,1.6449,0.5625,11:24:46
9,2260,1.9451,0.2812,11:18:30
9,2270,1.9708,0.3438,11:10:50
9,2280,2.4782,0.1875,11:01:41
9,2290,1.5946,0.4688,12:38:58
9,2300,2.5035,0.2188,13:00:25
9,2310,2.1167,0.2188,13:57:54
9,2320,1.7396,0.5312,13:15:12
9,2330,2.3002,0.1875,13:50:43
9,2340,1.4120,0.5312,12:41:30
9,2350,1.6093,0.4375,12:45:51
9,2360,1.5746,0.5312,13:12:26
Epoch 9, Average Loss: 1.9924, Validation Accuracy: 0.0123
10,0,4.8486,0.0000,13:58:50
10,10,2.7439,0.0000,14:58:19
10,20,1.9487,0.5938,13:48:26
10,30,1.2406,0.5312,14:01:20
10,40,1.5124,0.4688,13:22:10
10,50,1.7590,0.4688,13:31:44
10,60,1.7186,0.4062,14:10:10
10,70,1.8069,0.4375,14:47:09
10,80,2.1265,0.3125,14:00:34
10,90,1.6976,0.3750,14:43:36
10,100,2.4767,0.1562,14:35:19
10,110,2.2580,0.0938,13:52:20
10,120,1.8677,0.4375,14:02:59
10,130,1.8734,0.4062,14:40:58
10,140,1.8521,0.4688,13:22:13
10,150,1.6040,0.4375,13:57:33
10,160,1.8929,0.5312,13:11:00
10,170,2.4317,0.2812,14:03:49
10,180,1.9360,0.2500,14:30:26
10,190,1.9155,0.3750,14:25:32
10,200,2.1362,0.3438,14:25:23
10,210,2.2829,0.1250,14:08:29
10,220,1.9301,0.3125,12:55:28
10,230,1.9539,0.3438,14:24:33
10,240,1.7995,0.5000,14:20:03
10,250,2.0638,0.3125,15:10:56
10,260,2.2184,0.2812,13:38:53
10,270,1.9405,0.2188,14:24:04
10,280,1.8850,0.4688,14:36:16
10,290,1.7296,0.4375,12:43:45
10,300,1.4380,0.4688,13:55:52
10,310,1.9822,0.3750,13:47:32
10,320,1.8149,0.4375,13:52:57
10,330,2.1264,0.4375,14:50:01
10,340,2.3591,0.2500,13:51:53
10,350,2.1052,0.1875,13:41:52
10,360,1.7672,0.3750,14:02:10
10,370,2.1886,0.3438,12:48:25
10,380,2.1866,0.3750,13:53:56
10,390,2.0263,0.2188,14:26:46
10,400,2.0882,0.3750,13:29:13
10,410,1.9975,0.2812,13:51:58
10,420,1.7991,0.4375,14:25:39
10,430,1.8734,0.4375,13:15:07
10,440,1.9573,0.4688,12:46:59
10,450,1.8393,0.3438,11:47:52
10,460,2.0860,0.2188,10:54:38
10,470,2.1923,0.3438,11:07:11
10,480,2.3406,0.2500,11:08:08
10,490,1.9881,0.4062,11:00:04
10,500,1.8906,0.4375,11:54:58
10,510,1.9267,0.3125,11:25:25
10,520,1.9914,0.2500,11:54:51
10,530,1.7777,0.3750,12:19:02
10,540,2.1916,0.2188,11:50:16
10,550,1.9594,0.2188,12:43:47
10,560,1.8655,0.4062,13:22:30
10,570,1.8266,0.3438,13:49:36
10,580,1.8200,0.3125,12:26:54
10,590,2.1669,0.3438,11:56:50
10,600,1.9218,0.3125,11:45:37
10,610,2.1005,0.2500,11:24:06
10,620,2.1902,0.2500,13:10:14
10,630,1.9045,0.3125,11:46:09
10,640,1.7016,0.4062,11:41:21
10,650,1.8444,0.2500,11:48:59
10,660,2.0058,0.4688,11:54:53
10,670,1.8746,0.3750,11:03:56
10,680,2.0093,0.4062,11:58:22
10,690,2.0179,0.4375,11:26:47
10,700,2.2668,0.3125,13:00:00
10,710,2.2570,0.1875,11:54:31
10,720,2.2075,0.1875,11:29:25
10,730,1.5108,0.5000,10:48:34
10,740,1.9160,0.2500,11:56:26
10,750,1.3649,0.5000,11:55:14
10,760,1.6189,0.5312,11:23:33
10,770,2.2631,0.3125,11:45:59
10,780,2.0422,0.3125,11:59:01
10,790,1.1386,0.7188,13:23:29
10,800,2.2626,0.4375,14:04:48
10,810,1.3336,0.4688,13:23:34
10,820,2.2508,0.2812,12:19:21
10,830,2.1928,0.3438,13:27:42
10,840,2.0035,0.2500,14:26:06
10,850,2.4354,0.4062,13:05:05
10,860,2.1226,0.1875,13:33:50
10,870,1.9424,0.3750,14:24:16
10,880,2.3199,0.2812,13:26:45
10,890,1.6475,0.4688,14:10:05
10,900,2.3467,0.2812,13:49:38
10,910,2.1760,0.3438,14:03:31
10,920,1.9320,0.4062,13:42:40
10,930,1.5003,0.4375,13:25:49
10,940,1.8229,0.4688,12:50:52
10,950,1.8987,0.2812,13:08:34
10,960,2.1481,0.2500,12:49:28
10,970,2.1777,0.3125,13:41:02
10,980,1.8821,0.2812,12:36:07
10,990,2.2292,0.2500,14:01:23
10,1000,1.7168,0.3750,13:39:43
10,1010,2.3135,0.2188,11:33:12
10,1020,1.6037,0.3438,10:23:02
10,1030,2.4343,0.3125,11:37:27
10,1040,2.2603,0.1875,11:03:46
10,1050,2.0681,0.4375,12:27:15
10,1060,1.8773,0.4062,11:27:28
10,1070,1.8965,0.6250,10:25:53
10,1080,1.7829,0.4688,11:05:29
10,1090,2.1952,0.2812,10:13:30
10,1100,2.0823,0.2812,11:15:28
10,1110,1.8785,0.3125,11:34:26
10,1120,1.7147,0.4062,10:22:03
10,1130,1.7744,0.4688,11:37:20
10,1140,1.7639,0.3438,10:26:51
10,1150,2.0662,0.3438,12:11:04
10,1160,1.7464,0.4375,11:00:56
10,1170,2.1290,0.1875,10:23:57
10,1180,2.1259,0.3125,10:25:24
10,1190,1.8919,0.5312,11:12:21
10,1200,1.7784,0.4688,11:29:05
10,1210,1.8834,0.3438,11:19:57
10,1220,2.3192,0.4062,10:11:50
10,1230,2.0063,0.3125,10:13:48
10,1240,1.7788,0.3125,11:25:59
10,1250,2.5396,0.1250,10:31:30
10,1260,1.8470,0.2812,13:15:30
10,1270,2.4657,0.1875,14:36:26
10,1280,1.9838,0.3125,12:49:54
10,1290,2.1425,0.3438,12:53:47
10,1300,2.3206,0.1562,12:55:15
10,1310,2.0655,0.3125,13:23:45
10,1320,2.3052,0.2812,13:02:15
10,1330,1.9918,0.2812,13:04:36
10,1340,2.0226,0.4062,11:50:35
10,1350,1.9458,0.2500,12:09:01
10,1360,2.1433,0.3438,12:50:08
10,1370,2.0707,0.3125,13:55:49
10,1380,1.8320,0.3438,13:00:57
10,1390,1.9138,0.4375,13:23:52
10,1400,1.8784,0.3125,13:38:32
10,1410,2.1780,0.2812,12:21:55
10,1420,1.8343,0.3750,12:18:37
10,1430,2.2641,0.4062,12:08:59
10,1440,2.1744,0.2500,11:10:37
10,1450,1.7020,0.3438,11:09:46
10,1460,2.0658,0.4688,10:42:21
10,1470,2.0566,0.2500,10:21:24
10,1480,2.0037,0.4062,12:15:27
10,1490,1.6891,0.4375,12:06:30
10,1500,1.8859,0.4375,12:49:38
10,1510,1.8246,0.4062,12:56:55
10,1520,2.0745,0.3438,10:13:05
10,1530,1.2818,0.6250,12:56:07
10,1540,1.7583,0.4062,13:35:55
10,1550,2.2513,0.3438,13:31:13
10,1560,1.6478,0.3438,12:04:25
10,1570,2.2993,0.3750,12:38:13
10,1580,1.8701,0.3438,13:00:54
10,1590,1.8043,0.4375,13:19:17
10,1600,1.7233,0.4062,12:44:07
10,1610,1.5480,0.6250,11:44:50
10,1620,2.0751,0.4375,12:50:50
10,1630,1.6662,0.5312,12:40:03
10,1640,1.9644,0.4375,13:15:32
10,1650,1.8709,0.4688,12:48:38
10,1660,1.9371,0.3750,13:20:27
10,1670,2.1652,0.2812,13:18:04
10,1680,2.0818,0.2188,13:23:39
10,1690,2.2595,0.2500,10:52:52
10,1700,1.7250,0.3750,10:11:56
10,1710,1.6293,0.4688,13:01:47
10,1720,2.0451,0.2500,12:07:37
10,1730,1.4992,0.6562,14:16:49
10,1740,1.6136,0.5312,13:14:39
10,1750,1.8595,0.2812,13:36:12
10,1760,1.4574,0.5000,13:09:07
10,1770,1.4091,0.6250,12:21:24
10,1780,2.3277,0.2500,12:24:33
10,1790,1.6677,0.3750,11:51:15
10,1800,1.4966,0.3125,13:23:09
10,1810,2.1925,0.2812,12:00:31
10,1820,1.5675,0.3750,12:39:11
10,1830,1.9117,0.3438,11:38:49
10,1840,1.8719,0.2812,11:37:20
10,1850,1.9776,0.2500,12:49:28
10,1860,1.7689,0.3438,13:13:18
10,1870,2.1136,0.1250,11:56:04
10,1880,2.3205,0.3438,13:07:02
10,1890,1.7850,0.4688,11:57:15
10,1900,1.7875,0.4688,12:18:35
10,1910,1.5843,0.5625,12:45:35
10,1920,2.1857,0.2500,12:48:30
10,1930,1.4147,0.4688,13:11:31
10,1940,1.4067,0.5312,10:45:55
10,1950,1.9971,0.3438,10:45:17
10,1960,1.4659,0.4375,10:04:29
10,1970,1.8078,0.5312,09:54:08
10,1980,1.9460,0.3125,09:43:07
10,1990,1.8032,0.3438,13:07:12
10,2000,1.7175,0.4688,12:32:30
10,2010,2.1386,0.4375,11:50:49
10,2020,2.4528,0.3125,13:23:23
10,2030,1.9336,0.3438,12:35:20
10,2040,2.1160,0.4062,11:42:12
10,2050,2.0099,0.3750,12:02:02
10,2060,1.8816,0.5312,12:29:08
10,2070,1.5538,0.5625,11:49:33
10,2080,1.9459,0.4375,12:48:19
10,2090,1.6571,0.5312,11:44:44
10,2100,1.3764,0.6562,13:08:36
10,2110,1.7412,0.3438,12:49:58
10,2120,1.5355,0.3750,12:44:48
10,2130,1.5771,0.4375,11:47:01
10,2140,2.1269,0.3438,11:56:56
10,2150,1.5633,0.3438,11:27:25
10,2160,2.1396,0.3438,13:47:19
10,2170,2.0234,0.3438,12:20:43
10,2180,1.5917,0.4688,11:24:36
10,2190,1.7582,0.3750,12:29:24
10,2200,2.2730,0.2500,12:19:01
10,2210,2.0416,0.3438,12:22:14
10,2220,2.1083,0.2812,12:17:32
10,2230,2.3891,0.2500,11:37:50
10,2240,2.0481,0.4062,12:43:56
10,2250,2.1294,0.4062,11:45:51
10,2260,1.9573,0.3125,12:10:40
10,2270,1.5242,0.5312,12:19:23
10,2280,2.0277,0.2812,12:57:26
10,2290,1.9873,0.3750,12:25:30
10,2300,2.1253,0.3750,12:16:37
10,2310,2.0676,0.3125,11:57:34
10,2320,2.1251,0.1562,09:36:14
10,2330,2.0925,0.2188,10:31:02
10,2340,1.6033,0.4688,09:40:35
10,2350,1.4889,0.5625,09:17:27
10,2360,1.5938,0.5625,09:09:29
Epoch 10, Average Loss: 1.9403, Validation Accuracy: 0.0135
